frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y,fly6_x,fly6_y,fly7_x,fly7_y,fly8_x,fly8_y,fly9_x,fly9_y,fly10_x,fly10_y,fly11_x,fly11_y,fly12_x,fly12_y,fly13_x,fly13_y,fly14_x,fly14_y,fly15_x,fly15_y
66,888.2102040816326,2356.791836734694,638.0714285714286,1913.0714285714287,1330.4285714285713,866,1373.2857142857142,1865,1040,1353,721.1428571428571,2186,1515.4285714285713,920.4285714285714,874.0714285714286,2383,1598,2039,821.4285714285714,2110.285714285714,132.71428571428572,1462.7142857142858,854,1307,661.5714285714286,2265.8571428571427,1430.2857142857142,908.1428571428571,1367,2124
67,899.1306122448979,2441.3755102040814,795.3571428571429,1733.2142857142858,1330.4285714285713,866.2857142857143,1373.142857142857,1865,1040,1353,718.7142857142857,2181.8571428571427,1515.5714285714287,920.5714285714286,871.3571428571429,2184.5714285714284,1598,2039,822.8571428571429,2109.1428571428573,133.85714285714286,1459.7142857142858,854,1307,661.7142857142857,2265.714285714286,1430.4285714285713,909,1367,2124
68,913.4612245,2500.951020408163,953.7857142857143,1553.0714285714287,1330.4285714285713,866.7142857142857,1373,1865,1040,1353,716.1428571428571,2178,1515.7142857142858,920.5714285714286,868.0714285714286,1987.142857142857,1598,2039,824.2857142857143,2108,135.14285714285714,1456.4285714285713,854,1307,661.8571428571429,2265.4285714285716,1430.5714285714287,910.2857142857143,1367,2124
69,931.2020408163264,2535.518367346939,1112.9285714285713,1372.7857142857142,1330.5714285714287,867.2857142857143,1373,1865,1040,1353,713.7142857142857,2174.4285714285716,1516,920.7142857142857,863.9285714285714,1790.7142857142858,1598,2039,825.5714285714286,2107,136.28571428571428,1453,854,1307,662,2265.285714285714,1423.5714285714287,908.8571428571429,1367,2124.1428571428573
70,952.3530612244898,2545.077551020408,1272.9285714285713,1192.357142857143,1330.857142857143,868.1428571428571,1373,1865,1040,1353,711.1428571428571,2170.8571428571427,1516.2857142857142,920.8571428571429,859.5,1595.5714285714287,1598,2039,826.8571428571429,2106.285714285714,137.14285714285714,1449.857142857143,854,1307,662,2265.1428571428573,1409.5714285714287,904.5714285714286,1367,2124.285714285714
71,976.9142857142857,2529.628571428572,1433.642857142857,1011.7857142857143,1260.642857142857,964,1373,1865,1040,1353,708.7142857142857,2167.714285714286,1516.4285714285713,920.8571428571429,854.5,1401.857142857143,1598,2039,828.4285714285714,2106,137.85714285714286,1447.142857142857,854,1307,662,2265.1428571428573,1396,900.2857142857143,1367,2124.4285714285716
72,1004.8857142857142,2489.171428571429,1514.142857142857,921.7142857142857,1120.0714285714287,1154.5714285714287,1373,1865,1040,1353,706.1428571428571,2164.5714285714284,1516.7142857142858,920.8571428571429,852,1305,1598,2039,830,2105.714285714286,138.57142857142858,1444.857142857143,854,1307,662,2265.1428571428573,1383.142857142857,896.1428571428571,1367,2124.5714285714284
73,1032.857142857143,2448.714285714286,1514.2857142857142,922,979.0714285714286,1345.2857142857142,1373,1865,1040,1353,703.5714285714286,2161.4285714285716,1517,920.8571428571429,852,1305,1598,2039,831.2857142857143,2105.5714285714284,139.57142857142858,1442.857142857143,854,1307.142857142857,662,2265.1428571428573,1370.5714285714287,892.4285714285714,1367,2124.714285714286
74,1060.8285714285714,2408.2571428571428,1514.4285714285713,922.2857142857143,837.6428571428571,1536,1373,1865,1040,1352.857142857143,700.7142857142857,2158.1428571428573,1517.2857142857142,920.8571428571429,852,1305,1598,2039,832.2857142857143,2105.5714285714284,140.71428571428572,1440.7142857142858,854,1307.2857142857142,662.1428571428571,2265,1358.2857142857142,889.4285714285714,1367,2124.714285714286
75,1088.8,2367.7999999999997,1514.5714285714287,922.5714285714286,695.6428571428571,1726.7142857142858,1373.142857142857,1865.142857142857,1039.857142857143,1352.5714285714287,697.8571428571429,2154.5714285714284,1517.5714285714287,921.1428571428571,852,1305,1598,2039,833.1428571428571,2105.8571428571427,142,1438.5714285714287,854,1307.4285714285713,662.2857142857143,2265,1346.4285714285713,887.2857142857143,1367,2124.714285714286
76,1116.7714285714285,2327.342857142857,1514.7142857142858,922.7142857142857,552.9285714285714,1917.5714285714287,1373.2857142857142,1865.2857142857142,1039.4285714285713,1352.142857142857,695,2150.714285714286,1517.7142857142858,921.2857142857143,852.1428571428571,1305,1598,2039,833.8571428571429,2106,143.57142857142858,1435.7142857142858,854,1307.4285714285713,662.4285714285714,2265,1342,888.5714285714286,1367,2124.5714285714284
77,1144.742857142857,2286.8857142857146,1514.857142857143,922.8571428571429,410.07142857142856,2108.285714285714,1373.4285714285713,1865.4285714285713,1038,1350.7142857142858,692.5714285714286,2147.1428571428573,1517.857142857143,921.4285714285714,852.2857142857143,1305,1598,2039,834.5714285714286,2106.1428571428573,145.42857142857142,1432.2857142857142,854,1307.5714285714287,662.5714285714286,2265,1344.857142857143,892.8571428571429,1367,2124.4285714285716
78,1172.7142857142858,2246.4285714285716,1515,923,337.42857142857144,2204.285714285714,1373.5714285714287,1865.5714285714287,1036.4285714285713,1349,690.1428571428571,2143.285714285714,1518,921.5714285714286,852.4285714285714,1305,1598,2039,835.4285714285714,2106,147.57142857142858,1428.5714285714287,854,1307.7142857142858,662.7142857142857,2265,1347.5714285714287,897.1428571428571,1367,2124.285714285714
79,1200.685714285714,2205.9714285714285,1515,923,335,2205.285714285714,1373.7142857142858,1865.5714285714287,1034.7142857142858,1347,687.8571428571429,2139.4285714285716,1518,921.7142857142857,852.5714285714286,1305,1598,2039.142857142857,836,2106,149.71428571428572,1424.5714285714287,854,1307.857142857143,662.8571428571429,2265.1428571428573,1350,901.2857142857143,1367,2124.285714285714
80,1228.6571428571428,2165.514285714286,1515,923,333,2206,1373.857142857143,1865.7142857142858,1032.7142857142858,1344.4285714285713,685.4285714285714,2135.714285714286,1518.142857142857,921.7142857142857,852.5714285714286,1305,1598,2039.2857142857142,836.2857142857143,2106.1428571428573,151.42857142857142,1420.7142857142858,854,1307.7142857142858,663,2265.285714285714,1352.4285714285713,905.2857142857143,1367,2124.285714285714
81,1256.6285714285714,2125.057142857143,1514.857142857143,923.1428571428571,331.7142857142857,2206.714285714286,1374,1865.857142857143,1030.142857142857,1341.142857142857,682.8571428571429,2131.714285714286,1518.2857142857142,921.8571428571429,852.7142857142857,1305,1598,2039.2857142857142,836.1428571428571,2106.5714285714284,153,1417.142857142857,854,1307.5714285714287,663,2265.4285714285716,1354.7142857142858,909.1428571428571,1367,2124.4285714285716
82,1284.6,2084.6,1514.857142857143,923.2857142857143,331,2207.1428571428573,1374,1865.857142857143,1027,1337.142857142857,680.1428571428571,2127.714285714286,1518.4285714285713,922,852.8571428571429,1305,1598,2039.2857142857142,835.8571428571429,2107.1428571428573,154.71428571428572,1413.857142857143,854,1307.4285714285713,663,2265.5714285714284,1356.857142857143,913.2857142857143,1367,2124.4285714285716
83,1312.5714285714287,2044.142857142857,1514.857142857143,923.4285714285714,330.85714285714283,2207.285714285714,1373.857142857143,1865.857142857143,1023.4285714285714,1332.2857142857142,677.4285714285714,2123.714285714286,1518.7142857142858,922.1428571428571,852.7142857142857,1305,1598,2039.2857142857142,835.5714285714286,2108.1428571428573,156.14285714285714,1410.857142857143,854,1307.4285714285713,663,2265.714285714286,1358.857142857143,917.5714285714286,1367,2124.4285714285716
84,1340.542857142857,2003.6857142857145,1515,923.4285714285714,330.7142857142857,2207.285714285714,1373.7142857142858,1865.7142857142858,1020.1428571428571,1327.142857142857,674.8571428571429,2119.714285714286,1518.857142857143,922,852.5714285714286,1305,1598.142857142857,2039.2857142857142,835,2109.285714285714,157.42857142857142,1408.142857142857,854,1307.2857142857142,663,2265.8571428571427,1360.7142857142858,922.1428571428571,1367,2124.4285714285716
85,1368.5142857142857,1963.2285714285715,1515.142857142857,923.2857142857143,330.7142857142857,2207.1428571428573,1373.5714285714287,1865.5714285714287,1016.5714285714286,1321.4285714285713,672.1428571428571,2115.1428571428573,1519,921.8571428571429,852.4285714285714,1305,1598.142857142857,2039.2857142857142,834,2111,158.57142857142858,1405.4285714285713,854,1307.142857142857,663,2266,1363.2857142857142,927.4285714285714,1367,2124.4285714285716
86,1396.4857142857143,1922.7714285714285,1515.2857142857142,923.2857142857143,330.85714285714283,2207.1428571428573,1373.4285714285713,1865.5714285714287,1012.8571428571429,1314.857142857143,669.2857142857143,2110.5714285714284,1519.2857142857142,921.7142857142857,852.2857142857143,1305,1598.142857142857,2039.142857142857,833.4285714285714,2113.1428571428573,159.42857142857142,1402.857142857143,854,1307,663,2266,1366.2857142857142,933.1428571428571,1367,2124.285714285714
87,1424.457142857143,1882.314285714286,1515.4285714285713,923.1428571428571,331,2207.1428571428573,1373.2857142857142,1865.4285714285713,1009.1428571428571,1307.857142857143,666,2105.714285714286,1519.4285714285713,921.7142857142857,852.2857142857143,1305,1598.142857142857,2039,833.2857142857143,2115.8571428571427,160.28571428571428,1400.4285714285713,854,1307,663,2265.8571428571427,1369.5714285714287,939.1428571428571,1367,2124.285714285714
88,1452.4285714285713,1841.857142857143,1515.7142857142858,922.8571428571429,331,2207,1373.142857142857,1865.2857142857142,1005.4285714285714,1300.2857142857142,662.8571428571429,2101.1428571428573,1519.5714285714287,921.5714285714286,852.1428571428571,1305,1598.142857142857,2039,833.2857142857143,2118.8571428571427,161,1398.2857142857142,854,1307,663,2265.714285714286,1372.857142857143,945.1428571428571,1367,2124.285714285714
89,1480.3999999999999,1801.4,1515.857142857143,922.5714285714286,331,2207,1373,1865.142857142857,1001.7142857142857,1292.142857142857,659.8571428571429,2096.4285714285716,1519.7142857142858,921.2857142857143,852.1428571428571,1305,1598.142857142857,2039,833,2122.1428571428573,161.28571428571428,1396,854.1428571428571,1307,663,2265.714285714286,1376.142857142857,950.5714285714286,1367,2124.4285714285716
90,1508.3714285714286,1760.9428571428568,1516,922.2857142857143,331,2207,1373,1865,998.4285714285714,1283.857142857143,656.5714285714286,2091,1519.7142857142858,921,852.2857142857143,1304.857142857143,1598.2857142857142,2039,832.4285714285714,2125.714285714286,161.71428571428572,1394.2857142857142,854.2857142857143,1307,663,2265.5714285714284,1379.4285714285713,955.5714285714286,1367,2124.5714285714284
91,1536.3428571428574,1720.4857142857143,1515.857142857143,922.1428571428571,330.85714285714283,2207.1428571428573,1373,1865,995.2857142857143,1275,653.1428571428571,2085.4285714285716,1519.7142857142858,921,852.4285714285714,1304.7142857142858,1598.142857142857,2039,831.5714285714286,2129.4285714285716,162.42857142857142,1392.4285714285713,854.4285714285714,1307,663,2265.5714285714284,1383.4285714285713,961.1428571428571,1367,2124.714285714286
92,1564.3142857142855,1680.0285714285715,1515.7142857142858,922,330.7142857142857,2207.285714285714,1373,1865,991.8571428571429,1265,649.5714285714286,2080.285714285714,1519.7142857142858,920.8571428571429,852.5714285714286,1304.5714285714287,1598.142857142857,2039,830.4285714285714,2133,163.42857142857142,1390.2857142857142,854.5714285714286,1307,663,2265.4285714285716,1387.4285714285713,966.7142857142857,1367,2124.8571428571427
93,1592.2857142857142,1639.5714285714287,1515.5714285714287,921.7142857142857,330.57142857142856,2207.4285714285716,1373,1865,988.2857142857143,1254.142857142857,645.8571428571429,2075,1519.5714285714287,920.7142857142857,852.7142857142857,1304.4285714285713,1598.2857142857142,2039,828.7142857142857,2136.1428571428573,164.85714285714286,1387.4285714285713,854.7142857142857,1307,663,2265.285714285714,1391.2857142857142,972.1428571428571,1367,2125
94,1620.2571428571428,1599.1142857142856,1515.857142857143,921.4285714285714,330.42857142857144,2207.5714285714284,1373,1865,984.5714285714286,1242.142857142857,642.5714285714286,2070,1458.2142857142858,1016.5,852.8571428571429,1304.4285714285713,1598.4285714285713,2039,826.7142857142857,2138.8571428571427,166.57142857142858,1384.142857142857,854.8571428571429,1307.142857142857,663,2265.285714285714,1395.7142857142858,977.8571428571429,1367,2125
95,1648.2285714285713,1558.6571428571426,1516.2857142857142,921.5714285714286,330.2857142857143,2207.714285714286,1373,1865,981.1428571428571,1229.7142857142858,639.5714285714286,2065.4285714285716,1335.642857142857,1208.2142857142858,853,1304.2857142857142,1598.5714285714287,2039,825,2141.4285714285716,168.71428571428572,1380.4285714285713,854.8571428571429,1307.142857142857,663,2265.285714285714,1401.2857142857142,983.8571428571429,1367,2125
96,1676.2000000000003,1518.2,1516.7142857142858,921.7142857142857,330.14285714285717,2208,1373,1865,977.5714285714286,1216.7142857142858,636.7142857142857,2061.1428571428573,1213.0714285714287,1399.9285714285713,852.8571428571429,1304.142857142857,1598.5714285714287,2039,824.1428571428571,2144,171.28571428571428,1376.4285714285713,854.7142857142857,1307.142857142857,663,2265.285714285714,1407.4285714285713,989.5714285714286,1367,2125
97,1704.1714285714284,1477.7428571428572,1517.142857142857,921.5714285714286,330,2208.1428571428573,1373,1865,973.8571428571429,1202.7142857142858,634.1428571428571,2057.1428571428573,1090.5,1591.642857142857,852.7142857142857,1304.142857142857,1598.5714285714287,2039.142857142857,824,2146.5714285714284,173.71428571428572,1372.142857142857,854.5714285714286,1307.142857142857,663,2265.285714285714,1414.4285714285713,995.2857142857143,1367,2125
98,1732.142857142857,1437.2857142857142,1517.7142857142858,921.4285714285714,330,2208.1428571428573,1373,1865,970.4285714285714,1189,631.4285714285714,2053.285714285714,968.0714285714286,1783.357142857143,852.7142857142857,1304.142857142857,1598.7142857142858,2039.2857142857142,824.8571428571429,2149.4285714285716,175.85714285714286,1368.2857142857142,854.5714285714286,1307.142857142857,663,2265.1428571428573,1422.142857142857,1001,1367,2124.8571428571427
99,1760.1142857142859,1396.8285714285714,1518.142857142857,921.4285714285714,330,2208.1428571428573,1373.142857142857,1865,967.4285714285714,1176,628.8571428571429,2049.714285714286,845.6428571428571,1975.2142857142858,852.5714285714286,1304.142857142857,1598.7142857142858,2039.4285714285713,826,2152.4285714285716,177.57142857142858,1364.857142857143,854.5714285714286,1307.142857142857,663,2265.1428571428573,1429.7142857142858,1006.1428571428571,1367,2124.714285714286
100,1788.0857142857144,1356.3714285714286,1518.2857142857142,921.4285714285714,329.85714285714283,2208,1373.2857142857142,1865,964.4285714285714,1163.7142857142858,626.5714285714286,2046.2857142857142,723.2142857142857,2167.0714285714284,852.4285714285714,1304.142857142857,1598.5714285714287,2039.4285714285713,827.4285714285714,2155.5714285714284,179,1362.142857142857,854.4285714285714,1307.142857142857,663,2265.285714285714,1437.857142857143,1011.1428571428571,1367,2124.5714285714284
101,1812.0612244897961,1321.5510204081634,1517.7142857142858,921.5714285714286,329.7142857142857,2207.8571428571427,1373.4285714285713,1865,961.5714285714286,1152.2857142857142,624.4285714285714,2042.857142857143,662,2263,852.2857142857143,1304,1598.4285714285713,2039.4285714285713,829,2159,180.28571428571428,1359.4285714285713,854.2857142857143,1307,663,2265.4285714285716,1446.142857142857,1015.5714285714286,1367,2124.4285714285716
102,1831.8155416012557,1292.4717425431713,1516.4285714285713,921,329.57142857142856,2207.714285714286,1373.5714285714287,1865,958.8571428571429,1141.7142857142858,622.2857142857143,2038.857142857143,662,2263,852.1428571428571,1304,1598.2857142857142,2039.4285714285713,830.2857142857143,2162.285714285714,181.28571428571428,1356.857142857143,854.2857142857143,1307,663,2265.5714285714284,1454.2857142857142,1019.4285714285714,1367,2124.285714285714
103,1847.3486656200942,1269.1335949764523,1514.857142857143,920.4285714285714,329.42857142857144,2207.4285714285716,1373.7142857142858,1865,956.7142857142857,1132.142857142857,620,2034.7142857142858,662,2263,852.1428571428571,1304,1598.2857142857142,2039.4285714285713,830.8571428571429,2165.5714285714284,182.14285714285714,1354.2857142857142,854.2857142857143,1307,663,2265.4285714285716,1463,1023.1428571428571,1367,2124.1428571428573
